,T1001,T1003,T1005,T1007,T1008,T1010,T1011,T1012,T1014,T1016,T1018,T1021,T1025,T1027,T1029,T1030,T1033,T1036,T1037,T1039,T1040,T1041,T1046,T1047,T1048,T1049,T1052,T1053,T1055,T1056,T1057,T1059,T1068,T1069,T1070,T1071,T1072,T1074,T1078,T1080,T1082,T1083,T1087,T1090,T1091,T1092,T1095,T1098,T1102,T1104,T1105,T1106,T1110,T1111,T1112,T1113,T1114,T1115,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1135,T1136,T1137,T1140,T1176,T1185,T1187,T1189,T1190,T1195,T1197,T1199,T1200,T1201,T1202,T1203,T1204,T1205,T1207,T1210,T1213,T1216,T1217,T1218,T1219,T1220,T1221,T1222,T1480,T1482,T1484,T1485,T1486,T1491,T1497,T1505,T1518,T1528,T1530,T1534,T1539,T1542,T1543,T1546,T1547,T1548,T1550,T1552,T1553,T1554,T1555,T1556,T1557,T1558,T1559,T1560,T1562,T1563,T1564,T1565,T1566,T1567,T1568,T1569,T1570,T1571,T1572,T1573,T1574,T1583,T1584,T1585,T1586,T1587,T1588,T1589,T1590,T1591,T1592,T1594,T1595,T1598,T1601,T1606
T1566,0.065345876,0.056218978,0.068491008,0.060004373,0.058814576,0.006422471,0,0.020890526,0.040204776,0.058649281,0.059040257,0.052575629,0.071395935,0.037964686,0.102466438,0.051438748,0.04389644,0.048262346,0.007540449,0.108661024,0.062822441,0.071394327,0.053919781,0.044808627,0.056436051,0.057122116,0.105098513,0.035545767,0.044855484,0.055330319,0.038393028,0.043133034,0,0.012663448,0.049056799,0.062193066,0.016935513,0.061066119,0.061676717,0.108402205,0.05374079,0.056357643,0.051094825,0.057266949,0.042285135,0.009777723,0.067939403,0.046976525,0.066345518,0.020295299,0.060599695,0.044516857,0.056998581,0,0.028008086,0.071137919,0.066188552,0,0.085970075,0.044894322,0.076161873,0.08064465,0,0,0.037092521,0.06562087,0.057461107,0.010610185,0.092635663,0.036694453,0,0.055102799,0,0.045669875,0.07893984,0.047079646,0.037497691,0.018458392,0.010634852,0.089094525,0,0.016935513,0,0.071385706,0.071967179,0,0,0.0571331,0,0,0.093688849,0.030864681,0.008625053,0.072427039,0.056607928,0.07015866,0,0.054510584,0.016935513,0.089437352,0.053814552,0,0.041519596,0.042815551,0.045235307,0,0,0,0,0.010017463,0.044663524,0.04085018,0.032560827,0.044610509,0.039760608,0.058738714,0.052500031,0.081124054,0.04682255,0.082404229,0.056197147,0.011533078,0.048684522,0.066060602,0.043374626,0,0.05748496,0.039071539,0.083496978,0.03756793,0.041836721,0.037950655,0.090701175,0.073299062,0.033276426,0.064822685,0.049290115,0.057201921,0,0.076996569,0,0.01358812,0.047949839,0.071508281,0,0,0,0,0,0.085237251,0,0
T1567,0.065303024,0.07309371,0.061341102,0.098137766,0.057852412,0.041660566,0,0.040517302,0.054776628,0.062813644,0.062099644,0.06780156,0.076367166,0.08259785,0.042366169,0,0.057358864,0.065510875,0.048912536,0.046050083,0.045102187,0.058590304,0.065426783,0.078841833,0.059248343,0.060668261,0.046268968,0.063656809,0.076458647,0.087179251,0.06312903,0.079035892,0,0.082143834,0.066658715,0.068622479,0.109855386,0.05811603,0.063050875,0.0435853,0.06717501,0.068179357,0.070764983,0.061596689,0.080663383,0.063425037,0.067700601,0,0.064726918,0.131649269,0.069044029,0.088254985,0.063276749,0,0.061443004,0.08691686,0.026565598,0,0.096676281,0.07585036,0.066137566,0.095374103,0,0,0.078853391,0.054872745,0.065148805,0.068824959,0.072695184,0.045069682,0,0.076601713,0,0.073892228,0.068549901,0.072754857,0.062819691,0.119733828,0.068984963,0,0,0.109855386,0,0.116882873,0.064417582,0,0,0.062680618,0,0,0,0.071700518,0.055948031,0.062894305,0.082598471,0.10401628,0,0.105723609,0.109855386,0.077665747,0.076882097,0,0.087155967,0.056999009,0.083226387,0,0,0,0,0.064980159,0.065007262,0.055227442,0.047196879,0.06969406,0.066385472,0.065420564,0.067993656,0.070446632,0.06958674,0.079588681,0.108994709,0.074811478,0.097745918,0.071901459,0.068594967,0,0.083654842,0.07211444,0.053371691,0.075908141,0.054673366,0.077184579,0.074856512,0.100814006,0.073291904,0.06481453,0.073675577,0.066276312,0,0.031835299,0,0.088141893,0.04666711,0.058008195,0,0,0,0,0,0.025133575,0,0
T1568,0.059214288,0.046596486,0.037464882,0.09993722,0.076577324,0.02806337,0,0.020809883,0.045148725,0.05705926,0.058630815,0.052734582,0.047449018,0.044576163,0.050251522,0.038649848,0.048416467,0.041404498,0.032948439,0.052580892,0.045707025,0.059338332,0.064795465,0.06033992,0.052182719,0.060920787,0.049765957,0.04126909,0.049837706,0.056615797,0.044769879,0.058830442,0,0.055333689,0.037476187,0.06183464,0.074000731,0.035613778,0.041554337,0.053942063,0.051208165,0.037453006,0.055710199,0.066382252,0.041123458,0.042724342,0.06408931,0.03529704,0.05854701,0.088681516,0.051531007,0.045765149,0.044028537,0,0.033182938,0.064087111,0.03296568,0,0.06618275,0.036414219,0.015483635,0.067837199,0,0,0.042077306,0.059329223,0.054929007,0.046361835,0.076104972,0.05278448,0,0.051623929,0,0.034623985,0.016048393,0.052480418,0.063283917,0.080655042,0.046469617,0.0669435,0,0.074000731,0,0.055144035,0.052437759,0,0,0.049674624,0,0,0.070395565,0.039528005,0.037687685,0.014724346,0.036261328,0.046159504,0,0.054300158,0.074000731,0.018182526,0.03325771,0,0.046276776,0.064048378,0.057546274,0,0,0,0,0.043771903,0.044568033,0.038341559,0.026303778,0.047708103,0.031664484,0.040011478,0.049575501,0.016492441,0.030930517,0.069936353,0.05598021,0.050394471,0.050961074,0.047394713,0.052458487,0,0.049315715,0.036207864,0.055654854,0.039681837,0.062014156,0.056799822,0.071859452,0.084303568,0.039640874,0.061673066,0.052437636,0.061380253,0,0.037760606,0,0.059374099,0.062152351,0.055293133,0,0,0,0,0,0.048182235,0,0
T1569,0.047019993,0.047931461,0.033380177,0.086830622,0.053039772,0.035354099,0,0.027063129,0.042683203,0.046471401,0.046714871,0.048933019,0.045886587,0.057602073,0.019158514,0.004054319,0.043398528,0.043389476,0.041508285,0.020610411,0.029773145,0.041560208,0.05303041,0.061076648,0.042725894,0.047554791,0.020386876,0.045889512,0.054631,0.060999625,0.046470888,0.060934939,0,0.069709117,0.04191697,0.051060808,0.093225767,0.032957892,0.038258675,0.019945266,0.047510142,0.040693444,0.052468869,0.050676792,0.053533181,0.053823922,0.049995403,0.003702613,0.046087569,0.11172055,0.046776534,0.059442441,0.040910049,0,0.042875713,0.060095132,0.012165987,0,0.062295988,0.047792154,0.023303428,0.063869922,0,0,0.054450956,0.041090089,0.04710272,0.058406418,0.051612278,0.04059947,0,0.052662995,0,0.04559838,0.024153409,0.053176591,0.055509659,0.101608836,0.058542201,0.007022286,0,0.093225767,0,0.072551887,0.041365603,0,0,0.043260682,0,0,0.007384403,0.050942953,0.047478765,0.022160672,0.048213327,0.061274674,0,0.070617034,0.093225767,0.027365357,0.044318732,0,0.05992344,0.051061587,0.062087835,0,0,0,0,0.055143634,0.045654029,0.038191446,0.030184589,0.049839828,0.041596053,0.039690179,0.047537783,0.024821718,0.041048985,0.055443594,0.072801932,0.063486714,0.066144655,0.044846487,0.051865631,0,0.054866413,0.047230397,0.0333885,0.051486911,0.049038941,0.060383752,0.051335659,0.07698866,0.051210436,0.048079254,0.053049581,0.050930179,0,0.014396322,0,0.074799205,0.042824884,0.039244755,0,0,0,0,0,0.013292781,0,0
T1570,0.079144005,0.072037011,0.076723457,0.091075201,0.075004513,0.021332754,0,0.031084245,0.065998912,0.072878172,0.07325532,0.068798532,0.084882171,0.059934289,0.100052041,0.046639189,0.058408642,0.062851821,0.025046206,0.10629004,0.069234227,0.081998121,0.071269143,0.067115546,0.069324845,0.071763901,0.103096855,0.052425812,0.064703365,0.076993955,0.055100514,0.065603044,0,0.04206266,0.063108251,0.078070855,0.056252666,0.069222246,0.072613268,0.105639607,0.069265367,0.069197414,0.068986576,0.073079174,0.062371008,0.032477492,0.082667979,0.04259332,0.079644922,0.067412465,0.075167933,0.067011172,0.069470498,0,0.044546439,0.090147193,0.064493854,0,0.105086088,0.062245544,0.08021164,0.100874156,0,0,0.057979456,0.076479261,0.072235645,0.035242582,0.105316275,0.050138513,0,0.073014537,0,0.061994126,0.08313732,0.065862131,0.057469043,0.061311032,0.035324514,0.080781445,0,0.056252666,0,0.097463351,0.082868503,0,0,0.070386076,0,0,0.08494709,0.050699088,0.028648808,0.076278213,0.07319224,0.091380833,0,0.081109511,0.056252666,0.094193017,0.068914602,0,0.064452336,0.060142404,0.068186996,0,0,0,0,0.03327381,0.060463916,0.053707431,0.042955123,0.062268254,0.054806491,0.070722842,0.068246689,0.085437675,0.061054122,0.09821775,0.083619048,0.038308046,0.073780141,0.079487902,0.061815583,0,0.076425301,0.056649147,0.089311076,0.057127378,0.058387246,0.060695685,0.103679848,0.099528913,0.053043172,0.079027256,0.067827461,0.073463657,0,0.075182313,0,0.045134032,0.060962312,0.081225086,0,0,0,0,0,0.081523634,0,0
T1571,0.087027947,0.081653272,0.062567211,0.149308506,0.100458194,0.053268859,0,0.042461275,0.071921361,0.084669945,0.08565893,0.084940887,0.081517169,0.089665076,0.055735882,0.027220388,0.075691308,0.073267192,0.062541517,0.059145466,0.061186665,0.081536449,0.094893533,0.101160333,0.078036891,0.087353694,0.057268069,0.074528544,0.089335297,0.100799919,0.077019293,0.100156612,0,0.105032379,0.070017701,0.092394846,0.140465473,0.060311505,0.069067563,0.058920502,0.08280393,0.069493953,0.090080747,0.093261626,0.084092929,0.081097779,0.092820512,0.024859067,0.085796528,0.168331999,0.082935478,0.093119235,0.072586805,0,0.066734144,0.104782628,0.035974189,0,0.110068449,0.075823991,0.042664743,0.11192348,0,0,0.084911113,0.08028422,0.084355314,0.088002334,0.102759566,0.073421175,0,0.08907691,0,0.072641016,0.044220918,0.089045399,0.095090683,0.153096442,0.088206921,0.047147096,0,0.140465473,0,0.115445341,0.078480933,0,0,0.077683207,0,0,0.049578323,0.079035947,0.07153738,0.040572544,0.07767944,0.098536153,0,0.110796103,0.140465473,0.050101467,0.071591268,0,0.093518666,0.090947959,0.101202614,0,0,0,0,0.083086219,0.076763258,0.065087919,0.049794111,0.082895316,0.066065685,0.069706645,0.081997217,0.045444482,0.065992439,0.103322417,0.114224146,0.095656936,0.103528736,0.079643517,0.087071856,0,0.090934419,0.074377295,0.072063922,0.080552035,0.08764496,0.098030836,0.100418941,0.133048341,0.079688186,0.089217055,0.089151998,0.09144199,0,0.04188173,0,0.112701735,0.081303483,0.077184152,0,0,0,0,0,0.046003262,0,0
T1572,0.053123759,0.053451739,0.053797155,0.063348116,0.046194874,0.019696013,0,0.025621621,0.038725768,0.04934596,0.049109257,0.049265453,0.061169426,0.050084002,0.058810129,0.019366423,0.041238586,0.047042494,0.023124553,0.062901619,0.043791149,0.052644637,0.048141662,0.050536208,0.04709366,0.047556757,0.061664881,0.040935677,0.050057035,0.058827636,0.041704511,0.050002617,0,0.038835431,0.048087025,0.053154256,0.051936719,0.049096727,0.051514105,0.061627113,0.04955011,0.051798052,0.049813858,0.047746428,0.051313327,0.029985679,0.055014752,0.01768642,0.053317489,0.06224029,0.05321451,0.05537334,0.049542421,0,0.03723306,0.064706934,0.0376061,0,0.075285917,0.050501047,0.060258671,0.072408168,0,0,0.0482903,0.04859273,0.050001512,0.032538619,0.066873796,0.032544162,0,0.054287374,0,0.050045238,0.062456577,0.049198296,0.040205674,0.056606985,0.032614265,0.033543629,0,0.051936719,0,0.078786911,0.055832747,0,0,0.04904011,0,0,0.035273369,0.042645633,0.026450748,0.0573037,0.058377425,0.073020425,0,0.066855642,0.051936719,0.070762125,0.054830085,0,0.053605138,0.039801534,0.05281139,0,0,0,0,0.0307209,0.045159007,0.039547758,0.033156438,0.047058659,0.044404626,0.051427486,0.049483451,0.064184709,0.048800814,0.066009055,0.068924162,0.035368887,0.06105457,0.056969132,0.045804844,0,0.058534134,0.046430718,0.055543184,0.047308259,0.038467717,0.047122515,0.067251728,0.070921109,0.044354567,0.05256148,0.050528482,0.050060493,0,0.044191818,0,0.041671154,0.037454193,0.052643022,0,0,0,0,0,0.044093971,0,0
T1573,0.079312291,0.063814911,0.060869715,0.114130589,0.093036907,0.027509292,0,0.026596948,0.05769817,0.074711752,0.076345495,0.068151209,0.07076201,0.054272353,0.086734795,0.05635671,0.060957276,0.056003887,0.032297911,0.091323031,0.066358656,0.082023412,0.079951013,0.071827458,0.069393165,0.077746981,0.087319949,0.050830231,0.062166519,0.072354172,0.055230188,0.069752022,0,0.054241191,0.0527423,0.080407739,0.072539675,0.05591716,0.061686942,0.092480159,0.067212549,0.055716549,0.070250615,0.082854325,0.052963943,0.041880801,0.084810673,0.051467862,0.079104652,0.086930604,0.070221209,0.057944211,0.062012475,0,0.040372766,0.085410388,0.056494165,0,0.093295998,0.049905014,0.044245368,0.092685361,0,0,0.051800383,0.079796382,0.072200377,0.045446476,0.105692995,0.062458592,0,0.067898112,0,0.048654872,0.045859197,0.065602673,0.072054309,0.079062604,0.045552129,0.097612685,0,0.072539675,0,0.076945494,0.075779224,0,0,0.067264882,0,0,0.102646263,0.047132295,0.036943586,0.042075659,0.054497271,0.068606166,0,0.069400605,0.072539675,0.051957606,0.050747886,0,0.057248907,0.075042725,0.069291763,0,0,0,0,0.042907678,0.057490621,0.050441444,0.036237049,0.060266202,0.043686929,0.059045364,0.065181481,0.04712809,0.045895184,0.095710296,0.071547867,0.049399492,0.064182188,0.068583684,0.064211416,0,0.066568267,0.0473757,0.083680158,0.049845585,0.072825199,0.065844281,0.100957854,0.104869576,0.04815983,0.08140099,0.066418138,0.078061461,0,0.065175308,0,0.058201827,0.075603989,0.07837016,0,0,0,0,0,0.078212745,0,0
T1574,0.060568537,0.063890513,0.059126795,0.082167852,0.053901088,0.030476168,0,0.034601602,0.048007117,0.057232496,0.056841854,0.059149865,0.069959487,0.06659567,0.054727652,0.012591585,0.049900363,0.057839033,0.036576377,0.058821776,0.046325093,0.05750476,0.05786616,0.064970287,0.05425532,0.055398153,0.058102878,0.053500028,0.06318709,0.073049595,0.052523357,0.065135106,0,0.060091102,0.058630702,0.062065666,0.080363076,0.057139568,0.058421399,0.057033725,0.059005781,0.061567057,0.060812667,0.056071031,0.065424936,0.046397644,0.062841698,0.011499287,0.060419065,0.096306067,0.062020426,0.071164689,0.057295004,0,0.051536234,0.078157662,0.036456902,0,0.087270069,0.062916315,0.064922297,0.084945476,0,0,0.06301076,0.053517744,0.058534368,0.050347876,0.072353513,0.042341987,0,0.065771913,0,0.06181797,0.067290306,0.061187617,0.052386152,0.087589503,0.050464925,0.021809265,0,0.080363076,0,0.097551365,0.061805527,0,0,0.05679338,0,0,0.0229339,0.057836346,0.040927951,0.061738631,0.070612217,0.088615425,0,0.085503136,0.080363076,0.076238649,0.066030996,0,0.069756656,0.049565273,0.068304295,0,0,0,0,0.04753527,0.055575178,0.049202861,0.041751722,0.058492304,0.055192706,0.059604194,0.059260235,0.069152185,0.059252739,0.074539259,0.088148612,0.054727226,0.078685363,0.065502842,0.05768322,0,0.071269351,0.058835677,0.057180776,0.06105475,0.047720548,0.062268838,0.073424768,0.086763182,0.058310314,0.060109139,0.062355831,0.059245134,0,0.041124113,0,0.064478892,0.043603751,0.057227518,0,0,0,0,0,0.0384519,0,0
T1583,0.064853724,0.058341488,0.052551434,0.095354534,0.070749773,0.028659473,0,0.027453314,0.048872669,0.061552714,0.062281384,0.059373887,0.062945665,0.056402529,0.061134832,0.031809925,0.052173194,0.05164791,0.033648307,0.064771609,0.05112441,0.064245034,0.065518714,0.06506634,0.057403918,0.06270659,0.062557013,0.048359683,0.058688247,0.067684243,0.050707947,0.063949361,0,0.056509049,0.05001423,0.066577349,0.075572604,0.04972822,0.053836076,0.064741339,0.058607946,0.05197802,0.061538744,0.065973038,0.054635314,0.043631863,0.068742815,0.029050468,0.064534289,0.090565227,0.060767855,0.059827226,0.054261909,0,0.041737166,0.075441844,0.039532433,0,0.082079211,0.051229334,0.043616287,0.081480261,0,0,0.053530837,0.061947375,0.060823362,0.047346621,0.081911667,0.049460835,0,0.061855559,0,0.049851779,0.04520717,0.059517524,0.060472152,0.082368261,0.047456692,0.055096406,0,0.075572604,0,0.078879965,0.062308124,0,0,0.057184083,0,0,0.057937554,0.048757051,0.038488221,0.041477427,0.055567406,0.070008133,0,0.071635159,0.075572604,0.051218871,0.051689782,0,0.059152221,0.060324148,0.064912231,0,0,0,0,0.044701675,0.052463445,0.045441638,0.034829645,0.055517928,0.044823424,0.053067874,0.057697766,0.046458022,0.046838567,0.078409944,0.073851559,0.051464916,0.0662788,0.060498486,0.057516999,0,0.063149301,0.048808834,0.063274707,0.05147808,0.058339405,0.061215015,0.079825965,0.090458536,0.049789724,0.065937537,0.060226245,0.064600259,0,0.045938674,0,0.060635282,0.057384148,0.061902789,0,0,0,0,0,0.051387627,0,0
T1584,0.063266827,0.054802931,0.031521734,0.131577731,0.087124453,0.048084562,0,0.029738913,0.055589232,0.063420472,0.064997829,0.063054309,0.048320864,0.066280589,0.021826629,0.020915737,0.058664496,0.049876595,0.056454775,0.022620467,0.039772331,0.057523128,0.077231764,0.081500047,0.057029127,0.068594231,0.021069407,0.056393232,0.066830711,0.073503785,0.059142652,0.080562967,0,0.094810288,0.044680863,0.069715279,0.126794919,0.03261615,0.041434651,0.023669346,0.060155277,0.040975409,0.068873929,0.076001522,0.058402694,0.073205081,0.069017179,0.019101333,0.06160758,0.151949385,0.057283867,0.06592496,0.047463006,0,0.049366768,0.074318781,0.014474039,0,0.071737063,0.048994745,0,0.076516804,0,0,0.06202041,0.059514671,0.062153671,0.079437663,0.072279789,0.06415468,0,0.063296334,0,0.045497251,0,0.067676548,0.083853073,0.138196601,0.079622339,0.03622712,0,0.126794919,0,0.072954397,0.050239696,0,0,0.054571004,0,0,0.038095238,0.059723282,0.064575131,0,0.044444444,0.057270415,0,0.077599076,0.126794919,0,0.040071052,0,0.067944238,0.079670393,0.079162069,0,0,0,0,0.075,0.055922559,0.046456465,0.032589708,0.061750837,0.042340456,0.041961719,0.059026683,0,0.038444805,0.07258471,0.08,0.086347294,0.073734985,0.049731339,0.068303479,0,0.061425606,0.050749705,0.043825439,0.057540383,0.07673308,0.080245509,0.068609802,0.104296905,0.059041292,0.06661643,0.066673006,0.0711632,0,0.016401229,0,0.101733238,0.070485624,0.051946683,0,0,0,0,0,0.022890051,0,0
T1585,0.060890073,0.048859914,0.05618918,0.066966619,0.062943256,0.009349776,0,0.01776074,0.038719847,0.055495935,0.056412391,0.048918026,0.059978569,0.033327724,0.087982673,0.05134523,0.042265699,0.042097573,0.010977317,0.092922771,0.056787789,0.066207475,0.054355129,0.044445309,0.05260577,0.05595594,0.089292869,0.032864729,0.041172874,0.049970387,0.03624357,0.042659477,0,0.018435334,0.041192542,0.059065758,0.024654568,0.049956974,0.052358249,0.093496222,0.049327872,0.046398207,0.048494623,0.057835079,0.035767369,0.014234321,0.064200707,0.04689112,0.061467811,0.029545714,0.054284489,0.038102359,0.049726899,0,0.024760377,0.063933678,0.057103021,0,0.074776567,0.036648538,0.053703704,0.071567237,0,0,0.03245597,0.062382779,0.053603366,0.015446212,0.08599813,0.039905406,0,0.049348298,0,0.036839018,0.05566252,0.044174896,0.041952993,0.026871561,0.015482122,0.088932548,0,0.024654568,0,0.057769701,0.063552977,0,0,0.051844763,0,0,0.093518518,0.027817246,0.012556275,0.051070176,0.044444444,0.055306336,0,0.046343893,0.024654568,0.063064586,0.042029129,0,0.036181996,0.046871075,0.043276668,0,0,0,0,0.014583333,0.040589042,0.036795426,0.027480107,0.041071086,0.032350575,0.049370846,0.047749749,0.057202665,0.036933179,0.075483099,0.047777778,0.016789752,0.041833117,0.056551742,0.041918818,0,0.049467767,0.032721567,0.074507355,0.032345093,0.045727912,0.038335246,0.082845375,0.071164757,0.029456635,0.061409822,0.045683519,0.055501369,0,0.066113002,0,0.019781463,0.05127935,0.06496649,0,0,0,0,0,0.076600359,0,0
T1586,0.085471566,0.058352498,0.076222171,0.085433931,0.094972675,0,0,0.014869457,0.048797742,0.076670132,0.07887041,0.061803955,0.076959305,0.025373585,0.144562702,0.097606775,0.054349631,0.049192806,0,0.151980661,0.086263822,0.098383119,0.074285775,0.049258554,0.072585618,0.079028095,0.144963017,0.03339002,0.04320965,0.054710501,0.04018956,0.045748395,0,0,0.046509796,0.080873858,0,0.066302849,0.068965246,0.154390933,0.062662698,0.055175015,0.059957054,0.082646426,0.03030367,0,0.090887106,0.089139555,0.086715355,0,0.070750049,0.031386559,0.064403147,0,0.018820904,0.081007279,0.094323639,0,0.096097484,0.033668419,0.066666667,0.091136335,0,0,0.025319727,0.093284955,0.071843282,0,0.129338659,0.056631504,0,0.058141335,0,0.0347491,0.069098301,0.050774947,0.052951182,0,0,0.169059892,0,0,0,0.054104429,0.089881576,0,0,0.069221412,0,0,0.177777778,0.020115789,0,0.06339746,0.044444445,0.054832248,0,0.038799538,0,0.078287073,0.042501769,0,0.028515248,0.064783711,0.044656407,0,0,0,0,0,0.047102635,0.044256797,0.029854361,0.046070343,0.029939224,0.062214674,0.059207423,0.071010205,0.036568304,0.106194587,0.04,0,0.034132666,0.072940736,0.048727511,0,0.054623101,0.028369948,0.11548576,0.026263472,0.063602768,0.038584679,0.122057038,0.089783399,0.022315511,0.086953977,0.053046969,0.07552068,0,0.108629051,0,0,0.077571741,0.095924218,0,0,0,0,0,0.132154882,0,0
T1587,0.048081473,0.043882711,0.02868931,0.093139166,0.061144776,0.034466207,0,0.023707945,0.04230444,0.047681546,0.048534084,0.048000562,0.04081066,0.05158988,0.021114471,0.013651297,0.043767106,0.039734003,0.040465835,0.022229851,0.031274885,0.043885075,0.056161974,0.060316797,0.043336375,0.050440042,0.021252991,0.043075442,0.051249377,0.056923174,0.044708569,0.059745842,0,0.067958423,0.036810231,0.052304125,0.09088447,0.028718429,0.034675037,0.022514829,0.046213865,0.034974957,0.051838381,0.054985657,0.046736088,0.052472173,0.051894766,0.012467071,0.047036993,0.108914769,0.044912981,0.052302093,0.038192448,0,0.038412409,0.057726262,0.013753896,0,0.057861954,0.040533811,0.010722611,0.06041273,0,0,0.048527593,0.044435476,0.047215828,0.056939583,0.055084712,0.045207093,0,0.049396934,0,0.038200682,0.011113713,0.051302291,0.059377124,0.099057004,0.057071956,0.02364474,0,0.09088447,0,0.060994598,0.040346431,0,0,0.042352525,0,0,0.024864025,0.046044053,0.04628637,0.010196794,0.039005439,0.049869645,0,0.061862201,0.09088447,0.012591627,0.035558206,0,0.053287658,0.056216514,0.059527728,0,0,0,0,0.053758741,0.043187715,0.036129385,0.026581901,0.047297314,0.035164328,0.035243353,0.045623573,0.011421222,0.033438206,0.055966929,0.063776224,0.061892291,0.058341869,0.04092317,0.0510263,0,0.049293282,0.040939535,0.03528815,0.045468175,0.054127319,0.059185896,0.053145463,0.07754501,0.045909015,0.050000252,0.050879649,0.052734452,0,0.015866091,0,0.072920678,0.049457366,0.040483964,0,0,0,0,0,0.019014696,0,0
